20:00:14 Reset everything (world change)
20:00:24 Reset everything (world change)
20:00:24 Reset everything (world change)
20:00:24 Reset everything (world change)
20:00:47 Reset everything (world change)
20:02:04 Added Nukekubi skulls at LorenzVec(x=-551.125, y=41.9375, z=-306.34375)
20:03:33 Added Nukekubi skulls at LorenzVec(x=-576.3125, y=12.9375, z=-352.1875)
20:03:38 Added enderman with beacon at LorenzVec(x=-581.28125, y=12.0, z=-350.71875)
20:03:39 Added Nukekubi skulls at LorenzVec(x=-580.65625, y=12.9375, z=-351.78125)
20:04:42 Added Nukekubi skulls at LorenzVec(x=-582.0362654320987, y=12.988425925925926, z=-349.7743055555556)
20:04:48 Added Nukekubi skulls at LorenzVec(x=-580.0625, y=13.03125, z=-350.53125)
20:05:03 Added enderman with beacon at LorenzVec(x=-572.2694122492416, y=51.0, z=-361.56342781021584)
20:05:06 Added flying beacons at LorenzVec(x=-577.46875, y=50.5, z=-359.28125)
20:05:07 Replaced flying beacon with sitting beacon at LorenzVec(x=-568.0, y=51.0, z=-363.0)
20:05:09 Removed sitting beacon LorenzVec(x=-568.0, y=51.0, z=-363.0)
20:05:12 Added enderman with beacon at LorenzVec(x=-576.5625, y=51.09375, z=-358.84375)
20:05:14 Added flying beacons at LorenzVec(x=-577.25, y=50.75, z=-358.0104166666667)
20:05:15 Replaced flying beacon with sitting beacon at LorenzVec(x=-581.0, y=51.0, z=-368.0)
20:05:15 Added Nukekubi skulls at LorenzVec(x=-544.4992426840421, y=22.36878905654626, z=-315.54290028196925)
20:05:17 Removed sitting beacon LorenzVec(x=-581.0, y=51.0, z=-368.0)
20:05:21 Added Nukekubi skulls at LorenzVec(x=-570.25, y=52.03125, z=-355.0)
20:05:24 Added Nukekubi skulls at LorenzVec(x=-536.625, y=21.84375, z=-307.25)
20:05:26 Added Nukekubi skulls at LorenzVec(x=-584.0625, y=51.9375, z=-356.84375)
20:05:27 Added Nukekubi skulls at LorenzVec(x=-542.0, y=22.0, z=-317.125)
20:05:27 Added enderman with beacon at LorenzVec(x=-586.70743947823, y=51.0, z=-355.74878861200017)
20:05:30 Added flying beacons at LorenzVec(x=-588.6145833333334, y=50.760416666666664, z=-356.6979166666667)
20:05:30 Replaced flying beacon with sitting beacon at LorenzVec(x=-594.0, y=51.0, z=-349.0)
20:05:30 Added flying beacons at LorenzVec(x=-592.8645833333334, y=50.666666666666664, z=-349.6145833333333)
20:05:31 Removed sitting beacon LorenzVec(x=-594.0, y=51.0, z=-349.0)
20:05:32 Added Nukekubi skulls at LorenzVec(x=-588.125, y=52.03125, z=-356.59375)
20:05:35 Added Nukekubi skulls at LorenzVec(x=-543.75, y=20.5, z=-311.6875)
20:05:35 Added enderman with beacon at LorenzVec(x=-588.09375, y=51.09375, z=-356.59375)
20:05:38 Added flying beacons at LorenzVec(x=-588.8125, y=50.5, z=-355.875)
20:05:38 Replaced flying beacon with sitting beacon at LorenzVec(x=-595.0, y=51.0, z=-352.0)
20:05:38 Added Nukekubi skulls at LorenzVec(x=-588.5625, y=51.9375, z=-355.90625)
20:05:39 Added Nukekubi skulls at LorenzVec(x=-548.5, y=22.03125, z=-315.0)
20:05:41 Removed sitting beacon LorenzVec(x=-595.0, y=51.0, z=-352.0)
20:05:44 Added enderman with beacon at LorenzVec(x=-591.6875, y=51.0, z=-353.20833333333337)
20:05:44 Added Nukekubi skulls at LorenzVec(x=-589.71875, y=51.9375, z=-353.65625)
20:05:46 Added Nukekubi skulls at LorenzVec(x=-542.125, y=21.9375, z=-312.28125)
20:05:55 Added Nukekubi skulls at LorenzVec(x=-541.90625, y=23.34375, z=-311.75)
20:05:58 Added Nukekubi skulls at LorenzVec(x=-543.7971965020577, y=23.76110253772291, z=-299.4272976680384)
20:06:04 Added Nukekubi skulls at LorenzVec(x=-546.96875, y=21.9375, z=-311.5)
20:06:12 Added Nukekubi skulls at LorenzVec(x=-526.96875, y=38.9375, z=-230.3125)
20:06:19 Added Nukekubi skulls at LorenzVec(x=-517.8672543142136, y=38.616532808910115, z=-239.20406639683426)
20:07:14 Added enderman with beacon at LorenzVec(x=-543.6631944444445, y=21.23263888888889, z=-310.9155092592593)
20:07:16 Added flying beacons at LorenzVec(x=-543.40625, y=20.5, z=-311.3125)
20:07:17 Replaced flying beacon with sitting beacon at LorenzVec(x=-534.0, y=21.0, z=-313.0)
20:07:18 Removed sitting beacon LorenzVec(x=-534.0, y=21.0, z=-313.0)
20:07:22 Added enderman with beacon at LorenzVec(x=-542.4375, y=21.09375, z=-311.15625)
20:07:25 Added flying beacons at LorenzVec(x=-544.0729166666666, y=21.583333333333332, z=-314.40625)
20:07:25 Replaced flying beacon with sitting beacon at LorenzVec(x=-537.0, y=21.0, z=-320.0)
20:07:27 Removed sitting beacon LorenzVec(x=-537.0, y=21.0, z=-320.0)
20:07:36 Added Nukekubi skulls at LorenzVec(x=-543.75, y=21.9375, z=-320.28125)
20:07:36 Added enderman with beacon at LorenzVec(x=-543.7488425925926, y=21.0, z=-320.26298868312756)
20:07:39 Added flying beacons at LorenzVec(x=-546.8125, y=21.53125, z=-320.6875)
20:07:39 Replaced flying beacon with sitting beacon at LorenzVec(x=-541.0, y=21.0, z=-315.0)
20:07:41 Removed sitting beacon LorenzVec(x=-541.0, y=21.0, z=-315.0)
20:07:42 Added Nukekubi skulls at LorenzVec(x=-543.5, y=21.9375, z=-321.1875)
20:07:44 Added enderman with beacon at LorenzVec(x=-543.34375, y=21.09375, z=-321.21875)
20:07:47 Added flying beacons at LorenzVec(x=-543.84375, y=20.5, z=-320.3125)
20:07:47 Replaced flying beacon with sitting beacon at LorenzVec(x=-541.0, y=21.0, z=-312.0)
20:07:48 Added Nukekubi skulls at LorenzVec(x=-543.375, y=22.03125, z=-321.1875)
20:07:49 Removed sitting beacon LorenzVec(x=-541.0, y=21.0, z=-312.0)
20:07:53 Added enderman with beacon at LorenzVec(x=-543.7192786922725, y=20.96875, z=-317.95354652492)
20:08:18 Added Nukekubi skulls at LorenzVec(x=-582.5694444444445, y=13.027777777777777, z=-347.5208333333333)
20:08:48 Added enderman with beacon at LorenzVec(x=-589.1840277777777, y=26.0, z=-337.95138888888886)
20:08:49 Added Nukekubi skulls at LorenzVec(x=-550.9375, y=40.71875, z=-310.53125)
20:08:55 Added Nukekubi skulls at LorenzVec(x=-553.1425325788751, y=42.189914837677186, z=-311.93865740740745)
20:08:57 Added enderman with beacon at LorenzVec(x=-588.6875, y=26.34375, z=-342.3125)
20:08:57 Added enderman with beacon at LorenzVec(x=-591.0614711934156, y=26.00308641975309, z=-328.863554526749)
20:08:59 Added flying beacons at LorenzVec(x=-590.5, y=25.5, z=-326.0625)
20:09:00 Added flying beacons at LorenzVec(x=-586.4583333333334, y=26.083333333333332, z=-336.1979166666667)
20:09:00 Replaced flying beacon with sitting beacon at LorenzVec(x=-586.0, y=26.0, z=-335.0)
20:09:00 Replaced flying beacon with sitting beacon at LorenzVec(x=-602.0, y=26.0, z=-331.0)
20:09:01 Removed sitting beacon LorenzVec(x=-586.0, y=26.0, z=-335.0)
20:09:02 Removed sitting beacon LorenzVec(x=-602.0, y=26.0, z=-331.0)
20:09:05 Added enderman with beacon at LorenzVec(x=-591.03125, y=26.09375, z=-326.90625)
20:09:06 Added Nukekubi skulls at LorenzVec(x=-550.0, y=42.03125, z=-310.28125)
20:09:08 Added flying beacons at LorenzVec(x=-594.7291666666667, y=26.166666666666664, z=-327.36458333333337)
20:09:08 Replaced flying beacon with sitting beacon at LorenzVec(x=-594.0, y=26.0, z=-336.0)
20:09:10 Removed sitting beacon LorenzVec(x=-594.0, y=26.0, z=-336.0)
20:09:13 Added Nukekubi skulls at LorenzVec(x=-590.75, y=26.9375, z=-338.15625)
20:09:15 Added enderman with beacon at LorenzVec(x=-589.5707733196159, y=26.0, z=-341.1510773891175)
20:09:20 Added Nukekubi skulls at LorenzVec(x=-587.71875, y=27.1875, z=-323.71875)
20:09:20 Added Nukekubi skulls at LorenzVec(x=-599.21875, y=26.9375, z=-334.84375)
20:09:21 Added enderman with beacon at LorenzVec(x=-589.5104166666667, y=26.0, z=-325.52083333333337)
20:09:25 Added flying beacons at LorenzVec(x=-594.21875, y=25.5, z=-341.90625)
20:09:26 Added Nukekubi skulls at LorenzVec(x=-595.125, y=27.03125, z=-342.34375)
20:09:26 Added Nukekubi skulls at LorenzVec(x=-590.46875, y=27.03125, z=-328.625)
20:09:26 Replaced flying beacon with sitting beacon at LorenzVec(x=-586.0, y=26.0, z=-348.0)
20:09:26 Removed sitting beacon LorenzVec(x=-586.0, y=26.0, z=-348.0)
20:09:29 Added enderman with beacon at LorenzVec(x=-590.46875, y=26.09375, z=-328.625)
20:09:31 Added flying beacons at LorenzVec(x=-589.53125, y=25.5, z=-328.96875)
20:09:32 Added Nukekubi skulls at LorenzVec(x=-590.4375, y=27.03125, z=-328.625)
20:09:32 Added Nukekubi skulls at LorenzVec(x=-591.25, y=27.03125, z=-348.71875)
20:09:32 Replaced flying beacon with sitting beacon at LorenzVec(x=-589.0, y=26.0, z=-319.0)
20:09:33 Removed sitting beacon LorenzVec(x=-589.0, y=26.0, z=-319.0)
20:09:37 Added enderman with beacon at LorenzVec(x=-590.5, y=25.90625, z=-325.65625)
20:10:07 Added Nukekubi skulls at LorenzVec(x=-508.28125, y=37.5625, z=-269.25)
20:10:17 Added Nukekubi skulls at LorenzVec(x=-570.84375, y=11.4375, z=-351.15625)
20:10:49 Added enderman with beacon at LorenzVec(x=-543.3086419753087, y=21.0, z=-310.8695987654321)
20:10:51 Added flying beacons at LorenzVec(x=-542.5, y=21.1875, z=-309.6875)
20:10:52 Replaced flying beacon with sitting beacon at LorenzVec(x=-540.0, y=21.0, z=-303.0)
20:10:53 Removed sitting beacon LorenzVec(x=-540.0, y=21.0, z=-303.0)
20:10:57 Added enderman with beacon at LorenzVec(x=-543.5625, y=21.09375, z=-309.375)
20:10:59 Added flying beacons at LorenzVec(x=-543.25, y=20.5, z=-308.40625)
20:11:00 Replaced flying beacon with sitting beacon at LorenzVec(x=-542.0, y=21.0, z=-320.0)
20:11:02 Removed sitting beacon LorenzVec(x=-542.0, y=21.0, z=-320.0)
20:11:05 Added enderman with beacon at LorenzVec(x=-541.40625, y=21.458333333333332, z=-315.34375)
20:11:07 Added Nukekubi skulls at LorenzVec(x=-567.84375, y=51.9375, z=-358.03125)
20:11:08 Added flying beacons at LorenzVec(x=-541.6458333333333, y=21.708333333333336, z=-310.96875)
20:11:08 Replaced flying beacon with sitting beacon at LorenzVec(x=-550.0, y=21.0, z=-313.0)
20:11:10 Removed sitting beacon LorenzVec(x=-550.0, y=21.0, z=-313.0)
20:11:19 Added Nukekubi skulls at LorenzVec(x=-540.03125, y=21.9375, z=-310.6875)
20:11:20 Added enderman with beacon at LorenzVec(x=-542.28125, y=21.0, z=-312.40625)
20:11:25 Added Nukekubi skulls at LorenzVec(x=-547.84375, y=22.03125, z=-314.6875)
20:11:26 Added Nukekubi skulls at LorenzVec(x=-593.53125, y=11.9375, z=-328.375)
20:11:28 Added enderman with beacon at LorenzVec(x=-547.84375, y=21.09375, z=-314.6875)
20:11:30 Added flying beacons at LorenzVec(x=-547.65625, y=20.833333333333332, z=-313.9375)
20:11:31 Added Nukekubi skulls at LorenzVec(x=-547.53125, y=21.9375, z=-313.6875)
20:11:31 Replaced flying beacon with sitting beacon at LorenzVec(x=-547.0, y=21.0, z=-326.0)
20:11:32 Removed sitting beacon LorenzVec(x=-547.0, y=21.0, z=-326.0)
20:11:36 Added enderman with beacon at LorenzVec(x=-542.4791666666666, y=21.0625, z=-313.7395833333333)
20:11:37 Added Nukekubi skulls at LorenzVec(x=-542.125, y=21.9375, z=-312.53125)
20:11:39 Added flying beacons at LorenzVec(x=-546.03125, y=21.645833333333332, z=-309.40625)
20:11:40 Added Nukekubi skulls at LorenzVec(x=-584.09375, y=26.96875, z=-334.84375)
20:11:45 Added Nukekubi skulls at LorenzVec(x=-594.75, y=26.9375, z=-339.875)
20:11:49 Added enderman with beacon at LorenzVec(x=-595.34375, y=26.0, z=-336.375)
20:11:49 Added Nukekubi skulls at LorenzVec(x=-567.09375, y=42.135416666666664, z=-300.1770833333333)
20:11:49 Added Nukekubi skulls at LorenzVec(x=-562.15625, y=48.03125, z=-297.40625)
20:11:49 Added Nukekubi skulls at LorenzVec(x=-561.46875, y=51.625, z=-297.53125)
20:11:54 Added Nukekubi skulls at LorenzVec(x=-585.65625, y=28.40625, z=-330.5625)
20:11:58 Added Nukekubi skulls at LorenzVec(x=-586.7076145525405, y=25.714233682572477, z=-336.12304693747757)
20:12:05 Added Nukekubi skulls at LorenzVec(x=-585.09375, y=27.15625, z=-334.8125)
20:12:05 Added enderman with beacon at LorenzVec(x=-582.7916666666667, y=12.0, z=-357.5625)
20:12:08 Added Nukekubi skulls at LorenzVec(x=-581.25, y=12.9375, z=-351.34375)
20:12:10 Added Nukekubi skulls at LorenzVec(x=-591.59375, y=26.9375, z=-337.25)
20:12:17 Added Nukekubi skulls at LorenzVec(x=-568.34375, y=14.1875, z=-349.65625)
20:13:14 Added Nukekubi skulls at LorenzVec(x=-568.53125, y=51.9375, z=-343.375)
20:13:19 Added enderman with beacon at LorenzVec(x=-596.4872685185186, y=11.0, z=-334.3333333333333)
20:13:23 Added Nukekubi skulls at LorenzVec(x=-568.3333333333334, y=52.263888888888886, z=-343.9305555555556)
20:13:23 Added flying beacons at LorenzVec(x=-598.28125, y=9.875, z=-335.9375)
20:13:24 Replaced flying beacon with sitting beacon at LorenzVec(x=-590.0, y=11.0, z=-336.0)
20:13:24 Added flying beacons at LorenzVec(x=-590.4375, y=10.5625, z=-335.5625)
20:13:25 Removed sitting beacon LorenzVec(x=-590.0, y=11.0, z=-336.0)
20:13:31 Added enderman with beacon at LorenzVec(x=-598.34375, y=10.59375, z=-335.75)
20:13:32 Added flying beacons at LorenzVec(x=-597.2708333333334, y=10.427083333333334, z=-336.25)
20:13:32 Replaced flying beacon with sitting beacon at LorenzVec(x=-596.0, y=11.0, z=-344.0)
20:13:33 Removed sitting beacon LorenzVec(x=-596.0, y=11.0, z=-344.0)
20:13:38 Added enderman with beacon at LorenzVec(x=-591.6759210920846, y=10.90625, z=-338.72750979715113)
20:13:40 Added flying beacons at LorenzVec(x=-590.6875, y=10.770833333333334, z=-334.75)
20:13:40 Replaced flying beacon with sitting beacon at LorenzVec(x=-598.0, y=11.0, z=-341.0)
20:13:42 Removed sitting beacon LorenzVec(x=-598.0, y=11.0, z=-341.0)
20:13:48 Added Nukekubi skulls at LorenzVec(x=-591.75, y=11.9375, z=-337.46875)
20:13:49 Added enderman with beacon at LorenzVec(x=-591.417824074074, y=11.030092592592593, z=-337.25)
20:13:52 Added flying beacons at LorenzVec(x=-590.6736111111111, y=11.854166666666668, z=-339.9340277777778)
20:13:52 Replaced flying beacon with sitting beacon at LorenzVec(x=-590.0, y=12.0, z=-347.0)
20:13:54 Removed sitting beacon LorenzVec(x=-590.0, y=12.0, z=-347.0)
20:13:54 Added Nukekubi skulls at LorenzVec(x=-591.15625, y=12.03125, z=-337.0625)
20:13:58 Added enderman with beacon at LorenzVec(x=-591.15625, y=11.09375, z=-337.0625)
20:14:00 Added flying beacons at LorenzVec(x=-590.75, y=10.5, z=-336.125)
20:14:01 Replaced flying beacon with sitting beacon at LorenzVec(x=-585.0, y=12.0, z=-342.0)
20:14:01 Added Nukekubi skulls at LorenzVec(x=-590.8784722222222, y=12.194444444444445, z=-336.5798611111111)
20:14:02 Removed sitting beacon LorenzVec(x=-585.0, y=12.0, z=-342.0)
20:14:06 Added enderman with beacon at LorenzVec(x=-588.3125, y=12.0, z=-342.25)
20:14:07 Added Nukekubi skulls at LorenzVec(x=-587.25, y=12.9375, z=-343.65625)
20:14:33 Added Nukekubi skulls at LorenzVec(x=-557.0625, y=41.9375, z=-311.625)
20:14:39 Added Nukekubi skulls at LorenzVec(x=-554.5, y=41.9375, z=-307.9375)
20:14:45 Added Nukekubi skulls at LorenzVec(x=-555.90625, y=42.28125, z=-310.625)
20:14:51 Added Nukekubi skulls at LorenzVec(x=-555.90625, y=42.28125, z=-310.625)
20:14:57 Added Nukekubi skulls at LorenzVec(x=-561.71875, y=41.875, z=-308.125)
20:14:58 Added Nukekubi skulls at LorenzVec(x=-601.4375, y=26.9375, z=-335.125)
20:15:03 Added Nukekubi skulls at LorenzVec(x=-566.28125, y=41.9375, z=-316.1875)
20:15:35 Added Nukekubi skulls at LorenzVec(x=-594.03125, y=26.9375, z=-339.3125)
20:15:46 Added enderman with beacon at LorenzVec(x=-580.0541409465021, y=12.0625, z=-346.5376371742113)
20:15:47 Added flying beacons at LorenzVec(x=-579.0, y=11.875, z=-346.09375)
20:15:48 Replaced flying beacon with sitting beacon at LorenzVec(x=-572.0, y=12.0, z=-341.0)
20:15:49 Removed sitting beacon LorenzVec(x=-572.0, y=12.0, z=-341.0)
20:15:53 Added enderman with beacon at LorenzVec(x=-577.8125, y=12.09375, z=-344.6875)
20:15:56 Added flying beacons at LorenzVec(x=-577.375, y=11.5, z=-343.78125)
20:15:56 Replaced flying beacon with sitting beacon at LorenzVec(x=-587.0, y=12.0, z=-345.0)
20:16:00 Removed sitting beacon LorenzVec(x=-587.0, y=12.0, z=-345.0)
20:16:02 Added enderman with beacon at LorenzVec(x=-579.969135802469, y=12.058384773662553, z=-345.1414609053498)
20:16:04 Added flying beacons at LorenzVec(x=-578.6666666666666, y=11.729166666666666, z=-348.5104166666667)
20:16:05 Replaced flying beacon with sitting beacon at LorenzVec(x=-590.0, y=12.0, z=-351.0)
20:16:07 Removed sitting beacon LorenzVec(x=-590.0, y=12.0, z=-351.0)
20:16:16 Added Nukekubi skulls at LorenzVec(x=-582.375, y=13.0, z=-347.0)
20:16:17 Added enderman with beacon at LorenzVec(x=-580.0694444444445, y=12.0625, z=-347.78356481481484)
20:16:20 Added flying beacons at LorenzVec(x=-582.0625, y=12.59375, z=-348.21875)
20:16:20 Replaced flying beacon with sitting beacon at LorenzVec(x=-591.0, y=12.0, z=-349.0)
20:16:22 Added Nukekubi skulls at LorenzVec(x=-579.8125, y=13.03125, z=-348.84375)
20:16:23 Removed sitting beacon LorenzVec(x=-591.0, y=12.0, z=-349.0)
20:16:26 Added enderman with beacon at LorenzVec(x=-579.8125, y=12.09375, z=-348.84375)
20:16:28 Added flying beacons at LorenzVec(x=-579.0520833333334, y=11.875, z=-349.2291666666667)
20:16:29 Replaced flying beacon with sitting beacon at LorenzVec(x=-586.0, y=12.0, z=-356.0)
20:16:29 Added Nukekubi skulls at LorenzVec(x=-579.8125, y=13.03125, z=-348.84375)
20:16:30 Removed sitting beacon LorenzVec(x=-586.0, y=12.0, z=-356.0)
20:16:34 Added enderman with beacon at LorenzVec(x=-581.0388374485597, y=12.0, z=-354.00534407864654)
20:17:29 Added Nukekubi skulls at LorenzVec(x=-561.5625, y=52.40625, z=-345.375)
20:17:35 Added Nukekubi skulls at LorenzVec(x=-562.6223422496571, y=52.8029263831733, z=-355.4096888812681)
20:17:42 Added Nukekubi skulls at LorenzVec(x=-561.03125, y=50.84375, z=-346.8125)
20:17:42 Added Nukekubi skulls at LorenzVec(x=-586.28125, y=26.9375, z=-333.40625)
20:17:48 Added Nukekubi skulls at LorenzVec(x=-598.0972222222223, y=26.836805555555554, z=-335.3229166666667)
20:17:55 Added Nukekubi skulls at LorenzVec(x=-591.693244170096, y=27.590749314128946, z=-339.5578703703704)
20:18:02 Added Nukekubi skulls at LorenzVec(x=-589.15625, y=25.46875, z=-344.78125)
20:18:09 Added Nukekubi skulls at LorenzVec(x=-590.875, y=27.15625, z=-333.34375)
20:18:13 Added Nukekubi skulls at LorenzVec(x=-587.40625, y=27.04861111111111, z=-340.75694444444446)
20:18:16 Added enderman with beacon at LorenzVec(x=-542.8969907407408, y=21.394675925925924, z=-313.5046296296296)
20:18:18 Added flying beacons at LorenzVec(x=-541.9375, y=20.5, z=-313.375)
20:18:19 Replaced flying beacon with sitting beacon at LorenzVec(x=-533.0, y=21.0, z=-312.0)
20:18:20 Removed sitting beacon LorenzVec(x=-533.0, y=21.0, z=-312.0)
20:18:24 Added enderman with beacon at LorenzVec(x=-541.75, y=21.09375, z=-312.40625)
20:18:27 Added flying beacons at LorenzVec(x=-546.8541666666667, y=21.708333333333336, z=-314.41666666666663)
20:18:27 Replaced flying beacon with sitting beacon at LorenzVec(x=-553.0, y=21.0, z=-315.0)
20:18:28 Removed sitting beacon LorenzVec(x=-553.0, y=21.0, z=-315.0)
20:18:39 Added Nukekubi skulls at LorenzVec(x=-544.125, y=22.34375, z=-312.15625)
20:18:40 Added enderman with beacon at LorenzVec(x=-543.46875, y=21.0625, z=-314.28125)
20:18:42 Added flying beacons at LorenzVec(x=-545.4895833333334, y=20.75, z=-317.8229166666667)
20:18:43 Replaced flying beacon with sitting beacon at LorenzVec(x=-551.0, y=21.0, z=-310.0)
20:18:44 Removed sitting beacon LorenzVec(x=-551.0, y=21.0, z=-310.0)
20:18:45 Added Nukekubi skulls at LorenzVec(x=-545.375, y=22.03125, z=-317.4375)
20:18:48 Added enderman with beacon at LorenzVec(x=-545.375, y=21.09375, z=-317.4375)
20:18:50 Added flying beacons at LorenzVec(x=-545.53125, y=20.5, z=-318.4375)
20:18:51 Added Nukekubi skulls at LorenzVec(x=-545.21875, y=22.0, z=-318.0625)
20:18:51 Replaced flying beacon with sitting beacon at LorenzVec(x=-548.0, y=21.0, z=-309.0)
20:18:52 Removed sitting beacon LorenzVec(x=-548.0, y=21.0, z=-309.0)
20:18:56 Added enderman with beacon at LorenzVec(x=-546.7789351851852, y=21.0, z=-309.5011574074074)
20:18:57 Added Nukekubi skulls at LorenzVec(x=-546.125, y=21.9375, z=-310.9375)
20:19:08 Added Nukekubi skulls at LorenzVec(x=-573.25, y=51.9375, z=-356.625)
20:19:21 Added Nukekubi skulls at LorenzVec(x=-575.5868055555555, y=52.18402777777778, z=-354.7673611111111)
20:19:23 Added Nukekubi skulls at LorenzVec(x=-580.40625, y=10.9375, z=-310.59375)
20:19:31 Added enderman with beacon at LorenzVec(x=-576.8715166641264, y=12.006741223390744, z=-348.9037351394604)
20:19:33 Added Nukekubi skulls at LorenzVec(x=-573.1157407407408, y=13.244212962962964, z=-345.9108796296296)
20:19:42 Added Nukekubi skulls at LorenzVec(x=-571.15625, y=13.71875, z=-353.46875)
20:19:46 Added Nukekubi skulls at LorenzVec(x=-578.71875, y=15.03125, z=-345.125)
20:19:51 Added Nukekubi skulls at LorenzVec(x=-576.3125, y=13.4375, z=-354.0)
20:19:51 Added Nukekubi skulls at LorenzVec(x=-552.7256944444443, y=32.22916666666667, z=-345.1909722222222)
20:20:42 Added enderman with beacon at LorenzVec(x=-542.4328703703703, y=21.0, z=-310.69328703703707)
20:20:44 Added flying beacons at LorenzVec(x=-541.59375, y=21.5625, z=-313.625)
20:20:45 Replaced flying beacon with sitting beacon at LorenzVec(x=-536.0, y=21.0, z=-307.0)
20:20:46 Added Nukekubi skulls at LorenzVec(x=-547.75, y=40.59375, z=-306.59375)
20:20:47 Removed sitting beacon LorenzVec(x=-536.0, y=21.0, z=-307.0)
20:20:50 Added enderman with beacon at LorenzVec(x=-542.25, y=21.15625, z=-313.875)
20:20:51 Added Nukekubi skulls at LorenzVec(x=-559.78505086877, y=42.10681965401616, z=-312.5306689147996)
20:20:52 Added flying beacons at LorenzVec(x=-541.6458333333333, y=21.3125, z=-314.52083333333337)
20:20:53 Replaced flying beacon with sitting beacon at LorenzVec(x=-535.0, y=21.0, z=-310.0)
20:20:55 Removed sitting beacon LorenzVec(x=-535.0, y=21.0, z=-310.0)
20:20:58 Added enderman with beacon at LorenzVec(x=-542.3333333333334, y=20.90625, z=-309.84375)
20:20:58 Added Nukekubi skulls at LorenzVec(x=-554.15625, y=42.5, z=-306.03125)
20:21:00 Added Nukekubi skulls at LorenzVec(x=-561.28125, y=51.03125, z=-349.875)
20:21:05 Added Nukekubi skulls at LorenzVec(x=-549.4375, y=40.1875, z=-312.46875)
20:21:06 Added Nukekubi skulls at LorenzVec(x=-567.5, y=52.03125, z=-355.0)
20:21:08 Added Nukekubi skulls at LorenzVec(x=-541.84375, y=21.9375, z=-308.0625)
20:21:09 Added Nukekubi skulls at LorenzVec(x=-552.03125, y=41.9375, z=-309.5625)
20:21:11 Added flying beacons at LorenzVec(x=-540.6979166666666, y=20.833333333333332, z=-311.96875)
20:21:12 Replaced flying beacon with sitting beacon at LorenzVec(x=-535.0, y=22.0, z=-308.0)
20:21:12 Added flying beacons at LorenzVec(x=-535.8125, y=21.697916666666668, z=-308.4479166666667)
20:21:14 Added Nukekubi skulls at LorenzVec(x=-541.5, y=22.03125, z=-312.125)
20:21:14 Removed sitting beacon LorenzVec(x=-535.0, y=22.0, z=-308.0)
20:21:15 Added Nukekubi skulls at LorenzVec(x=-554.53125, y=41.9375, z=-307.21875)
20:21:17 Added enderman with beacon at LorenzVec(x=-541.5, y=21.09375, z=-312.15625)
20:21:19 Added flying beacons at LorenzVec(x=-542.46875, y=20.5, z=-312.40625)
20:21:20 Replaced flying beacon with sitting beacon at LorenzVec(x=-549.0, y=21.0, z=-307.0)
20:21:20 Added Nukekubi skulls at LorenzVec(x=-542.5, y=21.9375, z=-312.59375)
