21:37:14 Reset everything (world change)
21:37:37 Reset everything (world change)
21:37:37 Reset everything (world change)
21:37:38 Reset everything (world change)
21:39:21 Added Nukekubi skulls at LorenzVec(x=-592.84375, y=56.90625, z=-196.78125)
21:47:56 Added Nukekubi skulls at LorenzVec(x=-609.0, y=11.03125, z=-340.8125)
21:47:56 Added Nukekubi skulls at LorenzVec(x=-580.53125, y=13.0, z=-347.3125)
21:47:57 Added Nukekubi skulls at LorenzVec(x=-557.0520833333334, y=31.947916666666668, z=-350.4375)
21:47:58 Added Nukekubi skulls at LorenzVec(x=-521.6875, y=39.03125, z=-285.8125)
21:47:58 Added Nukekubi skulls at LorenzVec(x=-566.875, y=42.03125, z=-305.25)
21:47:59 Added enderman with beacon at LorenzVec(x=-608.96875, y=10.09375, z=-340.84375)
21:48:01 Added flying beacons at LorenzVec(x=-609.9375, y=9.5, z=-341.0625)
21:48:02 Replaced flying beacon with sitting beacon at LorenzVec(x=-615.0, y=10.0, z=-348.0)
21:48:02 Added Nukekubi skulls at LorenzVec(x=-611.53125, y=10.9375, z=-340.875)
21:48:04 Removed sitting beacon LorenzVec(x=-615.0, y=10.0, z=-348.0)
21:48:05 Added Nukekubi skulls at LorenzVec(x=-563.1875, y=41.9375, z=-306.21875)
21:48:07 Added enderman with beacon at LorenzVec(x=-613.4117544634913, y=10.0, z=-340.3559854474424)
21:48:24 Added Nukekubi skulls at LorenzVec(x=-542.34375, y=21.9375, z=-310.8125)
21:48:30 Added Nukekubi skulls at LorenzVec(x=-546.46875, y=22.145833333333332, z=-313.5104166666667)
21:48:36 Added Nukekubi skulls at LorenzVec(x=-517.4861111111111, y=39.82638888888889, z=-259.44097222222223)
21:49:12 Added Nukekubi skulls at LorenzVec(x=-568.4375, y=41.9375, z=-309.21875)
21:49:15 Added enderman with beacon at LorenzVec(x=-595.4242541152263, y=26.0, z=-335.47247942386826)
21:49:17 Added flying beacons at LorenzVec(x=-594.25, y=25.5, z=-336.375)
21:49:18 Replaced flying beacon with sitting beacon at LorenzVec(x=-605.0, y=26.0, z=-340.0)
21:49:20 Removed sitting beacon LorenzVec(x=-605.0, y=26.0, z=-340.0)
21:49:23 Added enderman with beacon at LorenzVec(x=-595.21875, y=26.09375, z=-336.28125)
21:49:30 Added Nukekubi skulls at LorenzVec(x=-591.625, y=26.9375, z=-338.625)
21:49:56 Added Nukekubi skulls at LorenzVec(x=-572.5, y=13.46875, z=-348.625)
21:50:03 Added enderman with beacon at LorenzVec(x=-584.0625, y=26.09375, z=-334.96875)
21:50:06 Added flying beacons at LorenzVec(x=-583.9375, y=25.5, z=-335.96875)
21:50:06 Replaced flying beacon with sitting beacon at LorenzVec(x=-579.0, y=26.0, z=-329.0)
21:50:07 Removed sitting beacon LorenzVec(x=-579.0, y=26.0, z=-329.0)
21:50:12 Added enderman with beacon at LorenzVec(x=-585.0092592592592, y=25.90625, z=-333.4895833333333)
21:50:14 Added Nukekubi skulls at LorenzVec(x=-550.40625, y=31.625, z=-345.40625)
21:50:14 Added Nukekubi skulls at LorenzVec(x=-562.65625, y=42.03125, z=-308.59375)
21:50:17 Added Nukekubi skulls at LorenzVec(x=-587.09375, y=26.9375, z=-339.375)
21:50:19 Added Nukekubi skulls at LorenzVec(x=-558.46875, y=32.03125, z=-346.875)
21:50:22 Added flying beacons at LorenzVec(x=-586.7916666666666, y=25.854166666666668, z=-333.34375)
21:50:23 Added Nukekubi skulls at LorenzVec(x=-586.4375, y=27.03125, z=-334.125)
21:50:23 Replaced flying beacon with sitting beacon at LorenzVec(x=-577.0, y=26.0, z=-334.0)
21:50:24 Removed sitting beacon LorenzVec(x=-577.0, y=26.0, z=-334.0)
21:50:26 Added Nukekubi skulls at LorenzVec(x=-551.9826388888888, y=31.961805555555557, z=-345.1319444444444)
21:50:28 Added enderman with beacon at LorenzVec(x=-586.4375, y=26.09375, z=-334.125)
21:50:29 Added Nukekubi skulls at LorenzVec(x=-587.71875, y=26.9375, z=-334.78125)
21:50:31 Added flying beacons at LorenzVec(x=-588.21875, y=26.8125, z=-339.78125)
21:51:25 Added enderman with beacon at LorenzVec(x=-585.34375, y=12.0, z=-349.6111111111111)
21:51:29 Added enderman with beacon at LorenzVec(x=-593.40625, y=11.09375, z=-337.9375)
21:51:31 Added Nukekubi skulls at LorenzVec(x=-579.0625, y=13.0, z=-347.15625)
21:51:31 Added flying beacons at LorenzVec(x=-594.34375, y=10.5, z=-337.5625)
21:51:32 Replaced flying beacon with sitting beacon at LorenzVec(x=-585.0, y=11.0, z=-337.0)
21:51:32 Added flying beacons at LorenzVec(x=-585.84375, y=10.697916666666666, z=-336.65625)
21:51:32 Added Nukekubi skulls at LorenzVec(x=-536.855324074074, y=21.372813786008233, z=-307.900591563786)
21:51:33 Removed sitting beacon LorenzVec(x=-585.0, y=11.0, z=-337.0)
21:51:37 Added Nukekubi skulls at LorenzVec(x=-576.25, y=12.9375, z=-343.65625)
21:51:37 Added enderman with beacon at LorenzVec(x=-593.7916666666666, y=10.90625, z=-337.0243055555556)
21:51:43 Added Nukekubi skulls at LorenzVec(x=-582.3657407407408, y=13.069444444444445, z=-344.1724537037037)
21:51:45 Added Nukekubi skulls at LorenzVec(x=-597.2222222222222, y=12.121527777777779, z=-336.87152777777777)
21:52:01 Added Nukekubi skulls at LorenzVec(x=-518.1875, y=41.15625, z=-305.375)
21:52:54 Added enderman with beacon at LorenzVec(x=-593.15625, y=26.0, z=-337.86805555555554)
21:52:56 Added Nukekubi skulls at LorenzVec(x=-590.59375, y=51.9375, z=-342.71875)
21:52:57 Added flying beacons at LorenzVec(x=-595.5208333333334, y=26.583333333333332, z=-335.5104166666667)
21:52:57 Replaced flying beacon with sitting beacon at LorenzVec(x=-600.0, y=26.0, z=-344.0)
21:52:59 Removed sitting beacon LorenzVec(x=-600.0, y=26.0, z=-344.0)
21:52:59 Added Nukekubi skulls at LorenzVec(x=-558.5450293400397, y=42.763703132144485, z=-315.28256458619114)
21:53:02 Added enderman with beacon at LorenzVec(x=-594.65625, y=26.09375, z=-334.34375)
21:53:05 Added flying beacons at LorenzVec(x=-593.65625, y=25.5, z=-334.3125)
21:53:06 Replaced flying beacon with sitting beacon at LorenzVec(x=-605.0, y=26.0, z=-337.0)
21:53:08 Removed sitting beacon LorenzVec(x=-605.0, y=26.0, z=-337.0)
21:53:11 Added enderman with beacon at LorenzVec(x=-590.6875, y=26.0625, z=-334.34375)
21:53:24 Added Nukekubi skulls at LorenzVec(x=-588.8125, y=26.9375, z=-335.875)
21:53:25 Added Nukekubi skulls at LorenzVec(x=-548.8125, y=21.625, z=-320.71875)
21:53:28 Added flying beacons at LorenzVec(x=-591.4375, y=25.84375, z=-335.9479166666667)
21:53:29 Replaced flying beacon with sitting beacon at LorenzVec(x=-596.0, y=26.0, z=-326.0)
21:53:30 Added Nukekubi skulls at LorenzVec(x=-542.84375, y=22.0, z=-316.75)
21:53:30 Removed sitting beacon LorenzVec(x=-596.0, y=26.0, z=-326.0)
21:53:31 Added Nukekubi skulls at LorenzVec(x=-592.3125, y=27.03125, z=-335.90625)
21:53:34 Added enderman with beacon at LorenzVec(x=-592.3125, y=26.09375, z=-335.90625)
21:53:36 Added flying beacons at LorenzVec(x=-592.15625, y=25.78125, z=-336.8333333333333)
21:53:37 Added Nukekubi skulls at LorenzVec(x=-590.96875, y=26.9375, z=-337.28125)
21:53:37 Replaced flying beacon with sitting beacon at LorenzVec(x=-602.0, y=26.0, z=-336.0)
21:53:37 Added flying beacons at LorenzVec(x=-600.3125, y=25.635416666666668, z=-335.6770833333333)
21:53:39 Removed sitting beacon LorenzVec(x=-602.0, y=26.0, z=-336.0)
21:53:42 Added enderman with beacon at LorenzVec(x=-596.78125, y=26.0, z=-335.75)
21:53:53 Added Nukekubi skulls at LorenzVec(x=-555.34375, y=52.9375, z=-340.46875)
21:53:55 Added Nukekubi skulls at LorenzVec(x=-512.0618577015134, y=39.75881206709682, z=-251.51305324814984)
21:54:05 Added enderman with beacon at LorenzVec(x=-558.71875, y=31.40625, z=-346.6875)
21:54:29 Added Nukekubi skulls at LorenzVec(x=-554.0416666666666, y=31.958333333333332, z=-350.9166666666667)
21:54:35 Added Nukekubi skulls at LorenzVec(x=-557.21875, y=32.03125, z=-352.25)
21:54:42 Added Nukekubi skulls at LorenzVec(x=-559.7083333333333, y=32.25, z=-351.51041666666663)
21:55:05 Added enderman with beacon at LorenzVec(x=-590.46875, y=26.0625, z=-333.9375)
21:55:07 Added flying beacons at LorenzVec(x=-588.46875, y=25.5, z=-336.5625)
21:55:08 Replaced flying beacon with sitting beacon at LorenzVec(x=-598.0, y=26.0, z=-332.0)
21:55:09 Removed sitting beacon LorenzVec(x=-598.0, y=26.0, z=-332.0)
21:55:13 Added enderman with beacon at LorenzVec(x=-588.6875, y=26.09375, z=-337.53125)
21:55:15 Added flying beacons at LorenzVec(x=-587.75, y=25.739583333333332, z=-337.4895833333333)
21:55:16 Replaced flying beacon with sitting beacon at LorenzVec(x=-593.0, y=26.0, z=-347.0)
21:55:18 Removed sitting beacon LorenzVec(x=-593.0, y=26.0, z=-347.0)
21:55:30 Added Nukekubi skulls at LorenzVec(x=-588.09375, y=26.9375, z=-337.65625)
21:55:32 Added enderman with beacon at LorenzVec(x=-591.0833333333334, y=26.0, z=-337.7604166666667)
21:55:34 Added flying beacons at LorenzVec(x=-591.09375, y=25.5, z=-341.03125)
21:55:34 Replaced flying beacon with sitting beacon at LorenzVec(x=-584.0, y=26.0, z=-344.0)
21:55:36 Removed sitting beacon LorenzVec(x=-584.0, y=26.0, z=-344.0)
21:55:36 Added Nukekubi skulls at LorenzVec(x=-584.0, y=26.9375, z=-338.0625)
21:55:40 Added enderman with beacon at LorenzVec(x=-592.09375, y=26.09375, z=-341.125)
21:55:42 Added flying beacons at LorenzVec(x=-591.65625, y=26.583333333333332, z=-342.5416666666667)
21:55:43 Added Nukekubi skulls at LorenzVec(x=-594.0625, y=26.9375, z=-343.03125)
21:55:43 Replaced flying beacon with sitting beacon at LorenzVec(x=-584.0, y=26.0, z=-348.0)
21:55:45 Added Nukekubi skulls at LorenzVec(x=-605.34375, y=11.53125, z=-339.78125)
21:55:46 Removed sitting beacon LorenzVec(x=-584.0, y=26.0, z=-348.0)
21:55:48 Added enderman with beacon at LorenzVec(x=-586.96875, y=25.90625, z=-345.3125)
21:55:54 Added Nukekubi skulls at LorenzVec(x=-599.65625, y=10.59375, z=-332.15625)
21:55:59 Added Nukekubi skulls at LorenzVec(x=-607.5625, y=12.6875, z=-338.0)
21:56:04 Added Nukekubi skulls at LorenzVec(x=-571.53125, y=51.9375, z=-352.15625)
21:56:11 Added Nukekubi skulls at LorenzVec(x=-574.09375, y=51.9375, z=-339.40625)
21:56:56 Added enderman with beacon at LorenzVec(x=-564.28125, y=41.0, z=-309.5)
21:56:58 Added flying beacons at LorenzVec(x=-560.0, y=40.5, z=-310.78125)
21:56:59 Replaced flying beacon with sitting beacon at LorenzVec(x=-562.0, y=41.0, z=-320.0)
21:56:59 Added flying beacons at LorenzVec(x=-561.34375, y=40.65625, z=-318.53125)
21:57:00 Removed sitting beacon LorenzVec(x=-562.0, y=41.0, z=-320.0)
21:57:04 Added enderman with beacon at LorenzVec(x=-561.0, y=41.09375, z=-310.78125)
21:57:07 Added flying beacons at LorenzVec(x=-561.7916666666666, y=40.75, z=-308.9270833333333)
21:57:07 Replaced flying beacon with sitting beacon at LorenzVec(x=-565.0, y=41.0, z=-319.0)
21:57:07 Added flying beacons at LorenzVec(x=-564.0729166666666, y=40.770833333333336, z=-316.9479166666667)
21:57:10 Removed sitting beacon LorenzVec(x=-565.0, y=41.0, z=-319.0)
21:57:17 Added Nukekubi skulls at LorenzVec(x=-555.65625, y=41.9375, z=-308.9375)
21:57:18 Added enderman with beacon at LorenzVec(x=-555.0, y=41.0, z=-311.5625)
21:57:20 Added flying beacons at LorenzVec(x=-554.53125, y=40.5, z=-311.0)
21:57:21 Replaced flying beacon with sitting beacon at LorenzVec(x=-553.0, y=41.0, z=-303.0)
21:57:23 Removed sitting beacon LorenzVec(x=-553.0, y=41.0, z=-303.0)
21:57:23 Added Nukekubi skulls at LorenzVec(x=-555.0625, y=41.9375, z=-298.8125)
21:57:27 Added enderman with beacon at LorenzVec(x=-555.40625, y=41.09375, z=-311.46875)
21:57:29 Added flying beacons at LorenzVec(x=-552.9270833333334, y=41.65625, z=-306.1770833333333)
21:57:29 Replaced flying beacon with sitting beacon at LorenzVec(x=-551.0, y=41.0, z=-313.0)
21:57:29 Added Nukekubi skulls at LorenzVec(x=-554.21875, y=41.9375, z=-304.84375)
21:57:31 Removed sitting beacon LorenzVec(x=-551.0, y=41.0, z=-313.0)
21:57:36 Added Nukekubi skulls at LorenzVec(x=-536.53125, y=26.0625, z=-315.84375)
21:57:40 Added Nukekubi skulls at LorenzVec(x=-537.71875, y=21.03125, z=-304.96875)
21:57:45 Added Nukekubi skulls at LorenzVec(x=-547.625, y=22.03125, z=-320.375)
21:57:51 Added Nukekubi skulls at LorenzVec(x=-547.25, y=21.9375, z=-316.03125)
21:57:51 Added Nukekubi skulls at LorenzVec(x=-573.34375, y=51.9375, z=-352.53125)
21:57:57 Added Nukekubi skulls at LorenzVec(x=-574.3125, y=52.03125, z=-348.5625)
21:58:56 Added Nukekubi skulls at LorenzVec(x=-551.75, y=40.75, z=-311.8125)
21:59:03 Added Nukekubi skulls at LorenzVec(x=-549.2005400176125, y=40.643337171953235, z=-308.37269541680075)
21:59:06 Added enderman with beacon at LorenzVec(x=-578.955125721858, y=12.0, z=-352.5108770893665)
21:59:09 Added flying beacons at LorenzVec(x=-581.84375, y=12.802083333333334, z=-354.5520833333333)
21:59:09 Replaced flying beacon with sitting beacon at LorenzVec(x=-587.0, y=13.0, z=-363.0)
21:59:10 Removed sitting beacon LorenzVec(x=-587.0, y=13.0, z=-363.0)
21:59:14 Added enderman with beacon at LorenzVec(x=-581.9375, y=12.09375, z=-353.78125)
21:59:17 Added flying beacons at LorenzVec(x=-579.7604166666666, y=11.770833333333334, z=-352.1979166666667)
21:59:17 Replaced flying beacon with sitting beacon at LorenzVec(x=-589.0, y=12.0, z=-351.0)
21:59:18 Removed sitting beacon LorenzVec(x=-589.0, y=12.0, z=-351.0)
21:59:23 Added Nukekubi skulls at LorenzVec(x=-540.3125, y=21.9375, z=-316.71875)
21:59:27 Added Nukekubi skulls at LorenzVec(x=-586.65625, y=12.9375, z=-354.15625)
21:59:28 Added enderman with beacon at LorenzVec(x=-583.7118055555555, y=12.0, z=-354.8865740740741)
21:59:29 Added Nukekubi skulls at LorenzVec(x=-541.4375, y=22.09375, z=-315.78125)
21:59:30 Added flying beacons at LorenzVec(x=-582.75, y=11.5, z=-355.71875)
21:59:30 Added Nukekubi skulls at LorenzVec(x=-562.1513631687243, y=52.51298868312757, z=-351.90856481481484)
21:59:31 Replaced flying beacon with sitting beacon at LorenzVec(x=-576.0, y=12.0, z=-362.0)
21:59:33 Removed sitting beacon LorenzVec(x=-576.0, y=12.0, z=-362.0)
21:59:33 Added Nukekubi skulls at LorenzVec(x=-583.5, y=13.03125, z=-355.09375)
21:59:36 Added enderman with beacon at LorenzVec(x=-583.5, y=12.09375, z=-355.0625)
21:59:47 Added Nukekubi skulls at LorenzVec(x=-521.65625, y=39.71875, z=-316.625)
22:00:39 Added enderman with beacon at LorenzVec(x=-561.8125, y=51.09375, z=-352.4375)
22:00:42 Added flying beacons at LorenzVec(x=-568.1458333333334, y=51.229166666666664, z=-355.9583333333333)
22:00:42 Replaced flying beacon with sitting beacon at LorenzVec(x=-571.0, y=51.0, z=-358.0)
22:00:42 Removed sitting beacon LorenzVec(x=-571.0, y=51.0, z=-358.0)
22:00:54 Added Nukekubi skulls at LorenzVec(x=-567.09375, y=51.9375, z=-359.46875)
22:00:55 Added enderman with beacon at LorenzVec(x=-566.59375, y=51.09375, z=-357.78125)
22:01:00 Added Nukekubi skulls at LorenzVec(x=-574.96875, y=51.9375, z=-355.375)
22:01:03 Added Nukekubi skulls at LorenzVec(x=-569.25, y=42.28125, z=-317.15625)
22:01:08 Added enderman with beacon at LorenzVec(x=-585.2027606310014, y=51.09027777777778, z=-354.76448902606313)
22:01:10 Added flying beacons at LorenzVec(x=-585.21875, y=50.5, z=-355.8125)
22:01:11 Replaced flying beacon with sitting beacon at LorenzVec(x=-585.0, y=51.0, z=-365.0)
22:01:12 Removed sitting beacon LorenzVec(x=-585.0, y=51.0, z=-365.0)
22:01:16 Added enderman with beacon at LorenzVec(x=-585.875, y=51.09375, z=-356.5625)
22:01:18 Added flying beacons at LorenzVec(x=-585.1875, y=51.16666666666667, z=-355.57291666666663)
22:01:19 Replaced flying beacon with sitting beacon at LorenzVec(x=-590.0, y=51.0, z=-349.0)
22:01:20 Removed sitting beacon LorenzVec(x=-590.0, y=51.0, z=-349.0)
22:01:32 Added Nukekubi skulls at LorenzVec(x=-584.25, y=51.9375, z=-354.75)
22:01:33 Added enderman with beacon at LorenzVec(x=-583.9131944444445, y=51.0, z=-356.8541666666667)
22:01:35 Added flying beacons at LorenzVec(x=-584.71875, y=50.5, z=-359.5625)
22:01:36 Replaced flying beacon with sitting beacon at LorenzVec(x=-586.0, y=51.0, z=-350.0)
22:01:38 Added Nukekubi skulls at LorenzVec(x=-585.75, y=52.03125, z=-359.53125)
22:01:40 Removed sitting beacon LorenzVec(x=-586.0, y=51.0, z=-350.0)
22:01:41 Added enderman with beacon at LorenzVec(x=-585.71875, y=51.09375, z=-359.5625)
22:01:43 Added flying beacons at LorenzVec(x=-585.5416666666666, y=50.802083333333336, z=-358.2604166666667)
22:01:44 Replaced flying beacon with sitting beacon at LorenzVec(x=-581.0, y=51.0, z=-352.0)
22:01:44 Added Nukekubi skulls at LorenzVec(x=-584.9375, y=51.9375, z=-356.4375)
22:01:44 Removed sitting beacon LorenzVec(x=-581.0, y=51.0, z=-352.0)
22:01:49 Added enderman with beacon at LorenzVec(x=-583.5844907407406, y=50.90625, z=-355.4351851851852)
22:01:50 Added Nukekubi skulls at LorenzVec(x=-583.4375, y=51.9375, z=-355.21875)
22:02:02 Added Nukekubi skulls at LorenzVec(x=-576.5104166666666, y=13.114583333333334, z=-345.69097222222223)
22:02:09 Added Nukekubi skulls at LorenzVec(x=-578.9375, y=12.46875, z=-345.6875)
22:03:01 Added enderman with beacon at LorenzVec(x=-570.8020833333333, y=51.0, z=-358.1875)
22:03:04 Added flying beacons at LorenzVec(x=-568.03125, y=50.5, z=-355.09375)
22:03:04 Replaced flying beacon with sitting beacon at LorenzVec(x=-566.0, y=51.0, z=-346.0)
22:03:04 Added flying beacons at LorenzVec(x=-566.0, y=50.9375, z=-347.34375)
22:03:06 Removed sitting beacon LorenzVec(x=-566.0, y=51.0, z=-346.0)
22:03:08 Added Nukekubi skulls at LorenzVec(x=-544.4748799725652, y=22.355066872427983, z=-307.75167181069963)
22:03:10 Added enderman with beacon at LorenzVec(x=-567.78125, y=51.09375, z=-356.0625)
22:03:12 Added flying beacons at LorenzVec(x=-566.2916666666666, y=50.760416666666664, z=-357.9375)
22:03:12 Replaced flying beacon with sitting beacon at LorenzVec(x=-571.0, y=51.0, z=-350.0)
22:03:12 Added flying beacons at LorenzVec(x=-569.9791666666666, y=50.635416666666664, z=-350.5833333333333)
22:03:14 Removed sitting beacon LorenzVec(x=-571.0, y=51.0, z=-350.0)
22:03:25 Added Nukekubi skulls at LorenzVec(x=-570.1875, y=51.9375, z=-354.375)
22:03:26 Added enderman with beacon at LorenzVec(x=-572.6639660493827, y=51.0, z=-354.52854938271605)
22:03:28 Added flying beacons at LorenzVec(x=-573.9375, y=50.71875, z=-355.71875)
22:03:29 Replaced flying beacon with sitting beacon at LorenzVec(x=-568.0, y=51.0, z=-360.0)
22:03:31 Added Nukekubi skulls at LorenzVec(x=-574.75, y=52.28125, z=-356.3125)
22:03:32 Removed sitting beacon LorenzVec(x=-568.0, y=51.0, z=-360.0)
22:03:34 Added enderman with beacon at LorenzVec(x=-574.75, y=51.34375, z=-356.3125)
22:03:36 Added flying beacons at LorenzVec(x=-575.3125, y=50.5, z=-355.375)
22:03:37 Added Nukekubi skulls at LorenzVec(x=-577.125, y=51.9375, z=-354.0625)
22:03:37 Replaced flying beacon with sitting beacon at LorenzVec(x=-574.0, y=51.0, z=-367.0)
22:03:40 Removed sitting beacon LorenzVec(x=-574.0, y=51.0, z=-367.0)
