14:35:59 Reset everything (world change)
14:36:06 Reset everything (world change)
14:36:07 Reset everything (world change)
14:36:07 Reset everything (world change)
14:36:08 Reset everything (world change)
14:36:08 Reset everything (world change)
14:39:31 Reset everything (world change)
14:39:31 Reset everything (world change)
14:39:31 Reset everything (world change)
14:41:41 Reset everything (world change)
14:41:42 Reset everything (world change)
14:41:42 Reset everything (world change)
14:42:36 Added Nukekubi skulls at LorenzVec(x=-595.53125, y=13.9375, z=-364.1875)
14:45:37 Removed sitting beacon LorenzVec(x=-541.0, y=21.0, z=-317.0)
14:45:39 Added Nukekubi skulls at LorenzVec(x=-570.59375, y=51.90277777777778, z=-354.06597222222223)
14:45:40 Added enderman with beacon at LorenzVec(x=-544.9375, y=21.09375, z=-310.125)
14:45:42 Added flying beacons at LorenzVec(x=-545.90625, y=20.5, z=-310.375)
14:45:43 Replaced flying beacon with sitting beacon at LorenzVec(x=-547.0, y=21.0, z=-302.0)
14:45:45 Removed sitting beacon LorenzVec(x=-547.0, y=21.0, z=-302.0)
14:45:45 Added Nukekubi skulls at LorenzVec(x=-559.71875, y=46.4375, z=-304.625)
14:45:47 Added Nukekubi skulls at LorenzVec(x=-564.46875, y=54.71875, z=-344.84375)
14:45:48 Added enderman with beacon at LorenzVec(x=-543.3125, y=20.90625, z=-310.6875)
14:45:48 Added Nukekubi skulls at LorenzVec(x=-545.75, y=22.03125, z=-326.5)
14:45:52 Added Nukekubi skulls at LorenzVec(x=-569.59375, y=51.9375, z=-355.8125)
14:45:52 Added flying beacons at LorenzVec(x=-546.40625, y=20.5, z=-325.75)
14:45:52 Added Nukekubi skulls at LorenzVec(x=-565.15625, y=42.59375, z=-302.15625)
14:45:52 Replaced flying beacon with sitting beacon at LorenzVec(x=-542.0, y=21.0, z=-319.0)
14:45:52 Added flying beacons at LorenzVec(x=-542.40625, y=20.875, z=-319.84375)
14:45:54 Removed sitting beacon LorenzVec(x=-542.0, y=21.0, z=-319.0)
14:45:54 Added Nukekubi skulls at LorenzVec(x=-539.25, y=21.9375, z=-323.40625)
14:45:58 Added Nukekubi skulls at LorenzVec(x=-546.625, y=21.9375, z=-309.0)
14:46:05 Added Nukekubi skulls at LorenzVec(x=-540.03125, y=21.9375, z=-317.4375)
14:46:08 Added enderman with beacon at LorenzVec(x=-541.7754629629629, y=21.0, z=-326.4895833333333)
14:46:10 Added flying beacons at LorenzVec(x=-545.0416666666666, y=20.791666666666668, z=-321.7916666666667)
14:46:11 Replaced flying beacon with sitting beacon at LorenzVec(x=-553.0, y=21.0, z=-325.0)
14:46:11 Added Nukekubi skulls at LorenzVec(x=-546.90625, y=21.9375, z=-321.03125)
14:46:14 Removed sitting beacon LorenzVec(x=-553.0, y=21.0, z=-325.0)
14:46:16 Added enderman with beacon at LorenzVec(x=-548.71875, y=21.09375, z=-319.53125)
14:46:17 Added Nukekubi skulls at LorenzVec(x=-548.71875, y=22.03125, z=-319.53125)
14:46:18 Added flying beacons at LorenzVec(x=-544.5416666666666, y=21.565972222222225, z=-319.4166666666667)
14:46:19 Replaced flying beacon with sitting beacon at LorenzVec(x=-541.0, y=21.0, z=-319.0)
14:46:19 Added flying beacons at LorenzVec(x=-541.3333333333333, y=20.552083333333336, z=-318.6875)
14:46:20 Removed sitting beacon LorenzVec(x=-541.0, y=21.0, z=-319.0)
14:46:23 Added Nukekubi skulls at LorenzVec(x=-538.9375, y=21.9375, z=-315.5625)
14:47:24 Added Nukekubi skulls at LorenzVec(x=-596.28125, y=27.4375, z=-332.8125)
14:47:28 Added Nukekubi skulls at LorenzVec(x=-573.03125, y=52.03125, z=-356.21875)
14:47:34 Added Nukekubi skulls at LorenzVec(x=-574.21875, y=51.9375, z=-356.8125)
14:48:22 Added enderman with beacon at LorenzVec(x=-579.4579903978052, y=51.0, z=-355.60961076817557)
14:48:24 Added flying beacons at LorenzVec(x=-582.5, y=50.5, z=-354.53125)
14:48:25 Replaced flying beacon with sitting beacon at LorenzVec(x=-588.0, y=51.0, z=-363.0)
14:48:26 Removed sitting beacon LorenzVec(x=-588.0, y=51.0, z=-363.0)
14:48:30 Added enderman with beacon at LorenzVec(x=-581.625, y=51.09375, z=-355.03125)
14:48:32 Added flying beacons at LorenzVec(x=-587.7083333333333, y=51.1875, z=-354.54166666666663)
14:48:33 Replaced flying beacon with sitting beacon at LorenzVec(x=-594.0, y=51.0, z=-350.0)
14:48:36 Removed sitting beacon LorenzVec(x=-594.0, y=51.0, z=-350.0)
14:48:41 Added Nukekubi skulls at LorenzVec(x=-580.375, y=51.9375, z=-352.625)
14:48:42 Added enderman with beacon at LorenzVec(x=-580.03125, y=51.09375, z=-353.5)
14:48:44 Added flying beacons at LorenzVec(x=-580.15625, y=50.5, z=-354.5)
14:48:45 Replaced flying beacon with sitting beacon at LorenzVec(x=-573.0, y=51.0, z=-349.0)
14:48:47 Removed sitting beacon LorenzVec(x=-573.0, y=51.0, z=-349.0)
14:48:47 Added Nukekubi skulls at LorenzVec(x=-568.03125, y=51.9375, z=-349.46875)
14:48:50 Added enderman with beacon at LorenzVec(x=-579.9375, y=51.0, z=-353.71875)
14:48:51 Added Nukekubi skulls at LorenzVec(x=-565.6875, y=14.125, z=-342.1875)
14:48:55 Added Nukekubi skulls at LorenzVec(x=-580.53125, y=12.84375, z=-359.96875)
14:48:55 Added Nukekubi skulls at LorenzVec(x=-580.75, y=12.9375, z=-349.03125)
14:48:59 Added Nukekubi skulls at LorenzVec(x=-576.8026500025112, y=11.666410815297638, z=-357.34976201594236)
14:49:04 Added Nukekubi skulls at LorenzVec(x=-576.96875, y=11.71875, z=-341.03125)
14:49:04 Added Nukekubi skulls at LorenzVec(x=-587.03125, y=14.03125, z=-362.40625)
14:49:07 Added Nukekubi skulls at LorenzVec(x=-571.625, y=12.9375, z=-346.78125)
14:49:09 Added Nukekubi skulls at LorenzVec(x=-539.84375, y=22.25, z=-299.625)
14:49:10 Added Nukekubi skulls at LorenzVec(x=-587.0625, y=14.03125, z=-362.375)
14:50:07 Added enderman with beacon at LorenzVec(x=-544.0649434156379, y=21.055298353909464, z=-313.9253686556927)
14:50:09 Added flying beacons at LorenzVec(x=-541.9791666666666, y=20.78125, z=-310.3854166666667)
14:50:10 Replaced flying beacon with sitting beacon at LorenzVec(x=-541.0, y=21.0, z=-303.0)
14:50:11 Removed sitting beacon LorenzVec(x=-541.0, y=21.0, z=-303.0)
14:50:11 Added Nukekubi skulls at LorenzVec(x=-571.8055555555555, y=53.089120370370374, z=-356.2175925925926)
14:50:15 Added enderman with beacon at LorenzVec(x=-542.28125, y=21.09375, z=-310.78125)
14:50:17 Added flying beacons at LorenzVec(x=-542.4375, y=20.5, z=-311.75)
14:50:18 Replaced flying beacon with sitting beacon at LorenzVec(x=-539.0, y=21.0, z=-319.0)
14:50:18 Added Nukekubi skulls at LorenzVec(x=-567.25, y=50.4375, z=-365.125)
14:50:21 Removed sitting beacon LorenzVec(x=-539.0, y=21.0, z=-319.0)
14:50:31 Added Nukekubi skulls at LorenzVec(x=-545.75, y=21.9375, z=-312.3125)
14:50:33 Added enderman with beacon at LorenzVec(x=-543.482500762079, y=21.0, z=-312.38051078341715)
14:50:35 Added flying beacons at LorenzVec(x=-545.03125, y=20.770833333333332, z=-312.9375)
14:50:35 Replaced flying beacon with sitting beacon at LorenzVec(x=-553.0, y=21.0, z=-318.0)
14:50:37 Removed sitting beacon LorenzVec(x=-553.0, y=21.0, z=-318.0)
14:50:38 Added Nukekubi skulls at LorenzVec(x=-551.3125, y=22.875, z=-320.3125)
14:50:41 Added enderman with beacon at LorenzVec(x=-544.625, y=21.09375, z=-313.75)
14:50:43 Added flying beacons at LorenzVec(x=-543.625, y=20.5, z=-313.78125)
14:50:44 Added Nukekubi skulls at LorenzVec(x=-542.90625, y=22.0, z=-313.1875)
14:50:44 Replaced flying beacon with sitting beacon at LorenzVec(x=-535.0, y=21.0, z=-319.0)
14:50:46 Removed sitting beacon LorenzVec(x=-535.0, y=21.0, z=-319.0)
14:50:49 Added enderman with beacon at LorenzVec(x=-539.2291666666667, y=21.0, z=-317.13541666666663)
14:51:58 Added Nukekubi skulls at LorenzVec(x=-567.15625, y=51.9375, z=-338.40625)
14:52:04 Added enderman with beacon at LorenzVec(x=-588.84375, y=26.0, z=-335.9375)
14:52:11 Added Nukekubi skulls at LorenzVec(x=-589.03125, y=10.9375, z=-301.46875)
14:52:12 Added enderman with beacon at LorenzVec(x=-590.0625, y=26.15625, z=-335.09375)
14:52:14 Added Nukekubi skulls at LorenzVec(x=-610.21875, y=11.03125, z=-335.84375)
14:52:14 Added flying beacons at LorenzVec(x=-590.2743055555557, y=26.59722222222222, z=-334.44444444444446)
14:52:15 Replaced flying beacon with sitting beacon at LorenzVec(x=-593.0, y=26.0, z=-325.0)
14:52:17 Removed sitting beacon LorenzVec(x=-593.0, y=26.0, z=-325.0)
14:52:19 Added Nukekubi skulls at LorenzVec(x=-591.15625, y=10.5625, z=-307.4375)
14:52:23 Added Nukekubi skulls at LorenzVec(x=-593.96875, y=11.03125, z=-311.4375)
14:52:29 Added Nukekubi skulls at LorenzVec(x=-587.6875, y=10.9375, z=-317.375)
14:52:32 Added Nukekubi skulls at LorenzVec(x=-589.6875, y=26.9375, z=-335.28125)
14:52:33 Added enderman with beacon at LorenzVec(x=-588.25, y=26.0, z=-335.96875)
14:52:35 Added Nukekubi skulls at LorenzVec(x=-587.625, y=10.9375, z=-319.78125)
14:52:38 Added Nukekubi skulls at LorenzVec(x=-590.375, y=27.03125, z=-339.09375)
14:52:58 Added Nukekubi skulls at LorenzVec(x=-583.375, y=12.9375, z=-353.5)
14:53:00 Added Nukekubi skulls at LorenzVec(x=-569.5625, y=11.53125, z=-341.90625)
14:53:27 Added Nukekubi skulls at LorenzVec(x=-553.0625, y=33.3125, z=-343.0)
14:53:33 Added Nukekubi skulls at LorenzVec(x=-554.8582533150435, y=31.553269318701417, z=-350.6096965020576)
14:54:07 Added Nukekubi skulls at LorenzVec(x=-572.25, y=52.03125, z=-348.8125)
14:54:13 Added Nukekubi skulls at LorenzVec(x=-571.0625, y=51.9375, z=-350.78125)
14:54:25 Added Nukekubi skulls at LorenzVec(x=-564.9375, y=41.9375, z=-309.59375)
14:54:31 Added Nukekubi skulls at LorenzVec(x=-559.125, y=41.9375, z=-313.53125)
14:54:31 Added enderman with beacon at LorenzVec(x=-610.96875, y=10.0, z=-342.8125)
14:54:33 Added flying beacons at LorenzVec(x=-611.34375, y=9.760416666666666, z=-342.6979166666667)
14:54:34 Replaced flying beacon with sitting beacon at LorenzVec(x=-619.0, y=10.0, z=-337.0)
14:54:35 Removed sitting beacon LorenzVec(x=-619.0, y=10.0, z=-337.0)
14:54:38 Added Nukekubi skulls at LorenzVec(x=-567.2283950617284, y=41.85841049382716, z=-308.4209104938272)
14:54:40 Added enderman with beacon at LorenzVec(x=-609.875, y=10.09375, z=-342.4375)
14:54:42 Added flying beacons at LorenzVec(x=-610.65625, y=9.5, z=-341.84375)
14:54:42 Replaced flying beacon with sitting beacon at LorenzVec(x=-618.0, y=10.0, z=-346.0)
14:54:43 Removed sitting beacon LorenzVec(x=-618.0, y=10.0, z=-346.0)
14:54:44 Added Nukekubi skulls at LorenzVec(x=-579.28125, y=41.9375, z=-308.6875)
14:54:47 Added enderman with beacon at LorenzVec(x=-611.2083333333334, y=10.0, z=-342.96875)
14:54:48 Added Nukekubi skulls at LorenzVec(x=-544.90625, y=21.9375, z=-304.875)
14:54:52 Added Nukekubi skulls at LorenzVec(x=-593.2547582304527, y=26.817772633744855, z=-333.9385288065843)
14:54:58 Added Nukekubi skulls at LorenzVec(x=-611.53125, y=10.9375, z=-338.875)
14:54:58 Added Nukekubi skulls at LorenzVec(x=-600.09375, y=26.9375, z=-339.03125)
14:55:00 Added Nukekubi skulls at LorenzVec(x=-546.5625, y=22.03125, z=-307.5625)
14:55:02 Added flying beacons at LorenzVec(x=-612.9583333333334, y=10.354166666666666, z=-337.1111111111111)
14:55:02 Replaced flying beacon with sitting beacon at LorenzVec(x=-619.0, y=10.0, z=-344.0)
14:55:02 Added flying beacons at LorenzVec(x=-617.65625, y=9.666666666666666, z=-342.53125)
14:55:04 Added Nukekubi skulls at LorenzVec(x=-611.59375, y=11.28125, z=-336.28125)
14:55:06 Removed sitting beacon LorenzVec(x=-619.0, y=10.0, z=-344.0)
14:55:06 Added Nukekubi skulls at LorenzVec(x=-544.25, y=21.9375, z=-307.78125)
14:55:07 Added enderman with beacon at LorenzVec(x=-611.59375, y=10.34375, z=-336.3125)
14:55:10 Added flying beacons at LorenzVec(x=-610.59375, y=9.71875, z=-336.46875)
14:55:10 Replaced flying beacon with sitting beacon at LorenzVec(x=-604.0, y=10.0, z=-339.0)
14:55:10 Added Nukekubi skulls at LorenzVec(x=-610.5347222222223, y=10.95486111111111, z=-335.9733796296296)
14:55:11 Removed sitting beacon LorenzVec(x=-604.0, y=10.0, z=-339.0)
14:55:12 Added Nukekubi skulls at LorenzVec(x=-546.0625, y=21.9375, z=-309.15625)
14:55:16 Added enderman with beacon at LorenzVec(x=-608.875, y=10.0, z=-339.28125)
14:55:42 Added Nukekubi skulls at LorenzVec(x=-569.53125, y=51.96875, z=-354.96875)
14:56:28 Added Nukekubi skulls at LorenzVec(x=-582.40625, y=12.9375, z=-350.0)
14:56:35 Added Nukekubi skulls at LorenzVec(x=-566.25, y=12.28125, z=-348.8125)
14:56:40 Added Nukekubi skulls at LorenzVec(x=-581.625, y=12.9375, z=-343.53125)
14:56:46 Added enderman with beacon at LorenzVec(x=-588.0448591071257, y=26.0, z=-339.8033280622873)
14:56:47 Added Nukekubi skulls at LorenzVec(x=-603.0, y=10.9375, z=-335.59375)
14:56:48 Added flying beacons at LorenzVec(x=-589.3125, y=25.65625, z=-338.46875)
14:56:49 Replaced flying beacon with sitting beacon at LorenzVec(x=-598.0, y=26.0, z=-337.0)
14:56:51 Removed sitting beacon LorenzVec(x=-598.0, y=26.0, z=-337.0)
14:56:53 Added Nukekubi skulls at LorenzVec(x=-596.625, y=11.9375, z=-334.84375)
14:56:53 Added enderman with beacon at LorenzVec(x=-591.03125, y=26.09375, z=-338.25)
14:56:55 Added enderman with beacon at LorenzVec(x=-596.2222222222222, y=26.0, z=-328.6736111111111)
14:56:56 Added flying beacons at LorenzVec(x=-590.03125, y=25.5, z=-338.5)
14:56:56 Replaced flying beacon with sitting beacon at LorenzVec(x=-600.0, y=26.0, z=-340.0)
14:56:56 Added flying beacons at LorenzVec(x=-597.96875, y=25.84375, z=-339.34375)
14:56:57 Removed sitting beacon LorenzVec(x=-600.0, y=26.0, z=-340.0)
14:56:58 Added flying beacons at LorenzVec(x=-593.4375, y=26.8125, z=-334.0625)
14:56:58 Replaced flying beacon with sitting beacon at LorenzVec(x=-585.0, y=26.0, z=-333.0)
14:56:59 Removed sitting beacon LorenzVec(x=-585.0, y=26.0, z=-333.0)
14:57:00 Added Nukekubi skulls at LorenzVec(x=-588.3639001737205, y=15.929708944904306, z=-335.99238541087135)
14:57:03 Added enderman with beacon at LorenzVec(x=-595.8125, y=26.09375, z=-332.25)
14:57:06 Added flying beacons at LorenzVec(x=-598.53125, y=26.1875, z=-339.125)
14:57:06 Replaced flying beacon with sitting beacon at LorenzVec(x=-600.0, y=26.0, z=-342.0)
14:57:08 Removed sitting beacon LorenzVec(x=-600.0, y=26.0, z=-342.0)
14:57:08 Added Nukekubi skulls at LorenzVec(x=-592.3541666666666, y=26.9375, z=-339.53125)
14:57:09 Added enderman with beacon at LorenzVec(x=-593.2087191358024, y=26.0, z=-338.65432098765433)
14:57:11 Added flying beacons at LorenzVec(x=-589.40625, y=25.5, z=-341.34375)
14:57:12 Replaced flying beacon with sitting beacon at LorenzVec(x=-583.0, y=26.0, z=-346.0)
14:57:13 Removed sitting beacon LorenzVec(x=-583.0, y=26.0, z=-346.0)
14:57:14 Added flying beacons at LorenzVec(x=-595.3125, y=26.8125, z=-332.375)
14:57:14 Added Nukekubi skulls at LorenzVec(x=-584.6875, y=26.9375, z=-337.4375)
14:57:14 Replaced flying beacon with sitting beacon at LorenzVec(x=-590.0, y=26.0, z=-331.0)
14:57:16 Removed sitting beacon LorenzVec(x=-590.0, y=26.0, z=-331.0)
14:57:17 Added enderman with beacon at LorenzVec(x=-590.375, y=26.09375, z=-341.625)
14:57:19 Added Nukekubi skulls at LorenzVec(x=-575.9375, y=51.9375, z=-347.5625)
14:57:19 Added flying beacons at LorenzVec(x=-591.34375, y=25.5, z=-341.875)
14:57:20 Replaced flying beacon with sitting beacon at LorenzVec(x=-599.0, y=26.0, z=-337.0)
14:57:20 Added Nukekubi skulls at LorenzVec(x=-589.25, y=26.9375, z=-341.34375)
14:57:21 Added enderman with beacon at LorenzVec(x=-598.4375, y=25.90625, z=-334.86458333333337)
14:57:24 Removed sitting beacon LorenzVec(x=-599.0, y=26.0, z=-337.0)
14:57:25 Added enderman with beacon at LorenzVec(x=-596.0257201646091, y=26.332175925925927, z=-337.62281378600824)
14:57:26 Added Nukekubi skulls at LorenzVec(x=-596.03125, y=26.9375, z=-336.21875)
14:57:34 Added Nukekubi skulls at LorenzVec(x=-594.0, y=26.9375, z=-333.96875)
14:57:37 Added flying beacons at LorenzVec(x=-592.3125, y=25.5625, z=-335.59375)
14:57:38 Replaced flying beacon with sitting beacon at LorenzVec(x=-598.0, y=26.0, z=-327.0)
14:57:40 Added Nukekubi skulls at LorenzVec(x=-591.375, y=27.09375, z=-335.1875)
14:57:43 Removed sitting beacon LorenzVec(x=-598.0, y=26.0, z=-327.0)
14:57:44 Added enderman with beacon at LorenzVec(x=-591.40625, y=26.15625, z=-335.1875)
14:57:45 Added flying beacons at LorenzVec(x=-591.5, y=25.5625, z=-334.1875)
14:57:46 Replaced flying beacon with sitting beacon at LorenzVec(x=-589.0, y=26.0, z=-343.0)
14:57:46 Added Nukekubi skulls at LorenzVec(x=-591.96875, y=26.9375, z=-332.625)
14:57:49 Removed sitting beacon LorenzVec(x=-589.0, y=26.0, z=-343.0)
14:58:59 Added Nukekubi skulls at LorenzVec(x=-571.625, y=51.96875, z=-349.25)
14:59:01 Added enderman with beacon at LorenzVec(x=-558.2391975308642, y=31.0, z=-345.5833333333333)
14:59:03 Added flying beacons at LorenzVec(x=-559.6875, y=30.770833333333332, z=-346.0416666666667)
14:59:04 Replaced flying beacon with sitting beacon at LorenzVec(x=-560.0, y=31.0, z=-338.0)
14:59:05 Removed sitting beacon LorenzVec(x=-560.0, y=31.0, z=-338.0)
14:59:06 Added Nukekubi skulls at LorenzVec(x=-539.1520633287608, y=22.612668609967994, z=-321.44548754000914)
14:59:09 Added enderman with beacon at LorenzVec(x=-559.03125, y=31.09375, z=-346.8125)
14:59:11 Added flying beacons at LorenzVec(x=-558.9375, y=30.5, z=-347.8125)
14:59:12 Added Nukekubi skulls at LorenzVec(x=-543.0, y=21.9375, z=-311.65625)
14:59:12 Replaced flying beacon with sitting beacon at LorenzVec(x=-560.0, y=31.0, z=-358.0)
14:59:14 Removed sitting beacon LorenzVec(x=-560.0, y=31.0, z=-358.0)
14:59:22 Added Nukekubi skulls at LorenzVec(x=-535.65625, y=28.9375, z=-302.28125)
14:59:24 Added Nukekubi skulls at LorenzVec(x=-542.0069444444445, y=21.630787037037035, z=-305.67476851851853)
14:59:27 Added Nukekubi skulls at LorenzVec(x=-555.0, y=31.9375, z=-346.28125)
14:59:28 Added enderman with beacon at LorenzVec(x=-556.9232253086419, y=31.0, z=-347.28253600823047)
14:59:30 Added flying beacons at LorenzVec(x=-557.71875, y=30.5, z=-349.46875)
14:59:31 Replaced flying beacon with sitting beacon at LorenzVec(x=-552.0, y=31.0, z=-346.0)
14:59:32 Removed sitting beacon LorenzVec(x=-552.0, y=31.0, z=-346.0)
14:59:33 Added Nukekubi skulls at LorenzVec(x=-558.53125, y=32.03125, z=-350.03125)
14:59:36 Added enderman with beacon at LorenzVec(x=-558.5625, y=31.09375, z=-350.0625)
14:59:39 Added flying beacons at LorenzVec(x=-559.8333333333333, y=31.770833333333336, z=-352.92708333333337)
14:59:39 Added Nukekubi skulls at LorenzVec(x=-558.65625, y=31.9375, z=-350.4375)
14:59:59 Added Nukekubi skulls at LorenzVec(x=-576.0625, y=13.125, z=-350.0)
15:00:10 Added Nukekubi skulls at LorenzVec(x=-578.0625, y=12.5, z=-348.1875)
15:00:10 Added Nukekubi skulls at LorenzVec(x=-576.625, y=12.9375, z=-350.75)
15:00:12 Added Nukekubi skulls at LorenzVec(x=-569.46875, y=52.0, z=-347.40625)
15:01:12 Added enderman with beacon at LorenzVec(x=-589.3541666666666, y=26.0, z=-336.6145833333333)
15:01:14 Added flying beacons at LorenzVec(x=-587.15625, y=25.5625, z=-333.84375)
15:01:15 Replaced flying beacon with sitting beacon at LorenzVec(x=-584.0, y=27.0, z=-325.0)
15:01:15 Added flying beacons at LorenzVec(x=-584.0208333333334, y=26.59375, z=-325.8333333333333)
15:01:16 Removed sitting beacon LorenzVec(x=-584.0, y=27.0, z=-325.0)
15:01:20 Added enderman with beacon at LorenzVec(x=-588.09375, y=26.15625, z=-333.4375)
15:01:22 Added flying beacons at LorenzVec(x=-590.21875, y=25.8125, z=-334.28125)
15:01:23 Replaced flying beacon with sitting beacon at LorenzVec(x=-598.0, y=26.0, z=-341.0)
15:01:25 Added Nukekubi skulls at LorenzVec(x=-563.5492418763441, y=56.39056471847763, z=-350.98938016600033)
15:01:26 Removed sitting beacon LorenzVec(x=-598.0, y=26.0, z=-341.0)
15:01:37 Added Nukekubi skulls at LorenzVec(x=-590.0, y=27.34375, z=-336.59375)
15:01:39 Added enderman with beacon at LorenzVec(x=-587.2291666666667, y=26.0, z=-338.28125)
15:01:41 Added flying beacons at LorenzVec(x=-587.8854166666667, y=26.041666666666664, z=-340.41666666666663)
15:01:42 Replaced flying beacon with sitting beacon at LorenzVec(x=-597.0, y=25.0, z=-347.0)
15:01:44 Added Nukekubi skulls at LorenzVec(x=-584.03125, y=27.0, z=-337.75)
15:01:45 Removed sitting beacon LorenzVec(x=-597.0, y=25.0, z=-347.0)
15:01:47 Added enderman with beacon at LorenzVec(x=-587.875, y=26.09375, z=-339.875)
15:01:49 Added flying beacons at LorenzVec(x=-586.875, y=25.5, z=-339.71875)
15:01:50 Replaced flying beacon with sitting beacon at LorenzVec(x=-578.0, y=26.0, z=-341.0)
15:01:50 Added Nukekubi skulls at LorenzVec(x=-587.40625, y=26.9375, z=-339.46875)
15:01:54 Removed sitting beacon LorenzVec(x=-578.0, y=26.0, z=-341.0)
15:01:55 Added enderman with beacon at LorenzVec(x=-585.75, y=26.0, z=-338.0)
15:01:56 Added Nukekubi skulls at LorenzVec(x=-585.5625, y=26.9375, z=-337.3125)
15:02:14 Added Nukekubi skulls at LorenzVec(x=-559.8013951573687, y=43.41024547200703, z=-306.1534171804282)
15:02:19 Added Nukekubi skulls at LorenzVec(x=-555.34375, y=42.03125, z=-309.4375)
15:02:28 Added Nukekubi skulls at LorenzVec(x=-556.40625, y=40.4375, z=-305.34375)
15:02:29 Added Nukekubi skulls at LorenzVec(x=-587.03125, y=51.9375, z=-357.125)
15:02:35 Added Nukekubi skulls at LorenzVec(x=-578.59375, y=52.09375, z=-357.90625)
15:03:30 Added Nukekubi skulls at LorenzVec(x=-577.15625, y=12.9375, z=-345.1875)
15:03:36 Added Nukekubi skulls at LorenzVec(x=-573.8125, y=12.9375, z=-345.0625)
15:03:38 Added Nukekubi skulls at LorenzVec(x=-584.3125, y=27.03125, z=-334.6875)
15:03:39 Added enderman with beacon at LorenzVec(x=-544.4640775034294, y=21.002057613168724, z=-314.1155311690291)
15:03:41 Added flying beacons at LorenzVec(x=-545.34375, y=20.760416666666668, z=-311.5)
15:03:42 Replaced flying beacon with sitting beacon at LorenzVec(x=-553.0, y=21.0, z=-306.0)
15:03:42 Added Nukekubi skulls at LorenzVec(x=-582.6770833333334, y=12.9375, z=-351.96875)
15:03:43 Removed sitting beacon LorenzVec(x=-553.0, y=21.0, z=-306.0)
15:03:47 Added enderman with beacon at LorenzVec(x=-544.65625, y=21.09375, z=-310.71875)
15:03:49 Added flying beacons at LorenzVec(x=-543.65625, y=20.5, z=-310.84375)
15:03:50 Replaced flying beacon with sitting beacon at LorenzVec(x=-544.0, y=21.0, z=-320.0)
15:03:50 Added flying beacons at LorenzVec(x=-543.5416666666667, y=20.854166666666664, z=-317.94791666666663)
15:03:52 Removed sitting beacon LorenzVec(x=-544.0, y=21.0, z=-320.0)
15:03:55 Added enderman with beacon at LorenzVec(x=-537.6041666666666, y=21.0, z=-311.7708333333333)
